date,outlet,transaction_count,total_revenue,avg_transaction_value,total_items,avg_basket_size,zero_value_transactions,day_name,day_of_week,is_weekend,month,tx_lag_1,rev_lag_1_x,tx_roll_mean_7,tx_roll_std_7,tx_diff_from_roll7,tx_zscore_roll7,tx_pct_change_1d,paid_revenue,rev_lag_1_y,rev_roll_mean_7,rev_roll_std_7,rev_diff_from_roll7,rev_zscore_roll7,rev_pct_change_1d,tx_spike_flag,tx_drop_flag,rev_spike_flag,rev_drop_flag,baseline_anomaly_flag,max_abs_zscore,anomaly_type
2025-03-26,SHOP003,72,1775000,24652.777777777777,83,1.1527777777777777,3,Wednesday,2,0,3,69.0,1663000.0,74.0,10.770329614268974,-2.0,-0.1856953209356747,0.0434782602394455,1775000,1663000.0,1808714.2857142857,330832.64363608015,-33714.28571428568,-0.1019073732979926,0.0673481659650827,0,0,0,0,0,0.1856953209356747,Other
2025-03-27,SHOP003,74,2016000,27243.243243243243,89,1.2027027027027026,1,Thursday,3,0,3,72.0,1775000.0,72.14285714285714,9.616454152970832,1.8571428571428608,0.1931213558011685,0.0277777773919753,2016000,1775000.0,1760000.0,301883.5316254701,256000.0,0.8480091597601845,0.1357746478872474,0,0,0,0,0,0.8480091597601845,Other
2025-03-28,SHOP003,88,2104000,23909.090909090908,101,1.1477272727272727,3,Friday,4,0,3,74.0,2016000.0,72.0,9.574271077563356,16.0,1.6711453226292674,0.1891891866325785,2104000,2016000.0,1786142.857142857,316813.5248435727,317857.14285714296,1.0032941081447904,0.043650793650772,0,0,0,0,0,1.6711453226292674,Other
2025-03-29,SHOP003,85,2033000,23917.647058823528,96,1.1294117647058823,4,Saturday,5,1,3,88.0,2104000.0,75.28571428571429,10.656989658033252,9.714285714285708,0.9115411682343052,-0.0340909087035124,2033000,2104000.0,1855714.2857142857,326794.38708241435,177285.71428571432,0.5424992634297053,-0.0337452471482729,0,0,0,0,0,0.9115411682343052,Other
2025-03-30,SHOP003,71,1637000,23056.33802816901,77,1.0845070422535212,4,Sunday,6,1,3,85.0,2033000.0,79.14285714285714,7.88307409218357,-8.142857142857139,-1.0329544051827129,-0.1647058804152249,1637000,2033000.0,1962000.0,212899.03710444376,-325000.0,-1.526545185073032,-0.1947860304967069,0,0,0,0,0,1.526545185073032,Other
2025-03-31,SHOP003,88,2219000,25215.90909090909,102,1.1590909090909092,1,Monday,0,0,3,71.0,1637000.0,76.71428571428571,7.2964440132227555,11.285714285714292,1.546741497436369,0.2394366163459631,2219000,1637000.0,1868714.2857142857,186673.2566863936,350285.7142857143,1.8764643661427576,0.3555284056198194,0,0,0,0,0,1.8764643661427576,Other
2025-04-01,SHOP003,25,537000,21480.0,27,1.08,2,Tuesday,1,0,4,88.0,2219000.0,78.14285714285714,8.474050024015824,-53.14285714285714,-6.271245829444266,-0.7159090827737604,537000,2219000.0,1921000.0,228180.48412020845,-1384000.0,-6.065374106511341,-0.7579990986927635,0,1,0,1,1,6.271245829444266,Transaction and revenue drop
2025-04-02,SHOP003,27,675000,25000.0,34,1.2592592592592593,2,Wednesday,2,0,4,25.0,537000.0,71.85714285714286,21.965340663786435,-44.85714285714286,-2.0421782435143,0.0799999968000001,675000,537000.0,1760142.857142857,574480.1791101897,-1085142.857142857,-1.8889126145687776,0.2569832402229851,0,0,0,0,0,2.0421782435143,Other
2025-04-03,SHOP003,35,837000,23914.28571428572,40,1.1428571428571428,2,Thursday,3,0,4,27.0,675000.0,65.42857142857143,27.74200871636817,-30.42857142857143,-1.0968409188689077,0.2962962853223598,837000,675000.0,1603000.0,705292.1380534449,-766000.0,-1.08607477479193,0.2399999999996444,0,0,0,0,0,1.0968409188689077,Other
2025-04-04,SHOP003,24,592000,24666.666666666668,28,1.1666666666666667,1,Friday,4,0,4,35.0,837000.0,59.85714285714285,29.58844690882222,-35.857142857142854,-1.211862919191903,-0.3142857053061227,592000,837000.0,1434571.4285714286,730551.357342032,-842571.4285714286,-1.1533363398786998,-0.2927120669052656,0,0,0,0,0,1.211862919191903,Other
2025-04-05,SHOP003,35,940000,26857.14285714286,43,1.2285714285714286,2,Saturday,5,1,4,24.0,592000.0,50.71428571428572,29.329815806412714,-15.714285714285715,-0.5357785156997612,0.4583333142361119,940000,592000.0,1218571.4285714286,723121.9023887229,-278571.42857142864,-0.385234394990423,0.5878378378368448,0,0,0,0,0,0.5357785156997612,Other
2025-04-06,SHOP003,21,513000,24428.571428571428,26,1.238095238095238,0,Sunday,6,1,4,35.0,940000.0,43.57142857142857,25.415593263828875,-22.57142857142857,-0.8880936773354112,-0.3999999885714289,513000,940000.0,1062428.5714285714,629957.1036038505,-549428.5714285714,-0.8721682290500977,-0.4542553191484529,0,0,0,0,0,0.8880936773354112,Other
2025-04-07,SHOP003,35,937000,26771.42857142857,45,1.2857142857142858,3,Monday,0,0,4,21.0,513000.0,36.42857142857143,23.365623915324505,-1.4285714285714306,-0.0611398767954411,0.6666666349206364,937000,513000.0,901857.1428571428,601710.4587677334,35142.85714285716,0.0584049298640565,0.8265107212459523,0,0,0,0,0,0.0611398767954411,Other
2025-04-08,SHOP003,28,684000,24428.571428571428,33,1.1785714285714286,1,Tuesday,1,0,4,35.0,937000.0,28.857142857142858,6.011892975000572,-0.8571428571428577,-0.1425745132411081,-0.1999999942857144,684000,937000.0,718714.2857142857,184351.76003654447,-34714.28571428568,-0.1883046069493227,-0.270010672358303,0,0,0,0,0,0.1883046069493227,Other
2025-04-09,SHOP003,32,772000,24125.0,39,1.21875,2,Wednesday,2,0,4,28.0,684000.0,29.285714285714285,5.79408565447842,2.7142857142857157,0.4684579082343831,0.1428571377551022,772000,684000.0,739714.2857142857,167834.95294059475,32285.71428571432,0.1923658553826359,0.1286549707600458,0,0,0,0,0,0.4684579082343831,Other
2025-04-10,SHOP003,32,974000,30437.5,42,1.3125,0,Thursday,3,0,4,32.0,772000.0,30.0,5.773502691896603,2.0,0.3464101015137651,0.0,974000,772000.0,753571.4285714285,165590.7174762098,220428.57142857148,1.3311650241439952,0.2616580310877439,0,0,0,0,0,1.3311650241439952,Other
2025-04-11,SHOP003,29,678000,23379.310344827587,33,1.137931034482759,0,Friday,4,0,4,32.0,974000.0,29.571428571428573,5.442338432976365,-0.571428571428573,-0.1049968636586975,-0.0937499970703126,678000,974000.0,773142.8571428572,184150.6888134725,-95142.85714285716,-0.5166576229248393,-0.3039014373713512,0,0,0,0,0,0.5166576229248393,Other
2025-04-12,SHOP003,23,591000,25695.652173913044,27,1.173913043478261,2,Saturday,5,1,4,29.0,678000.0,30.285714285714285,4.8892496259411695,-7.285714285714285,-1.4901494816113667,-0.2068965445897743,591000,678000.0,785428.5714285715,172555.1671619425,-194428.57142857148,-1.1267618039219545,-0.1283185840706072,0,0,0,0,0,1.4901494816113667,Other
2025-04-13,SHOP003,34,837000,24617.647058823528,38,1.1176470588235294,0,Sunday,6,1,4,23.0,591000.0,28.571428571428573,5.061526214399341,5.428571428571427,1.0725164952443398,0.4782608487712674,837000,591000.0,735571.4285714285,170861.40303655263,101428.57142857148,0.5936306832636689,0.4162436548216307,0,0,0,0,0,1.0725164952443398,Other
2025-04-14,SHOP003,28,710000,25357.14285714286,34,1.2142857142857142,1,Monday,0,0,4,34.0,837000.0,30.428571428571427,4.1173269183275805,-2.428571428571427,-0.5898416343670507,-0.1764705830449828,710000,837000.0,781857.1428571428,141959.4174067941,-71857.14285714284,-0.5061808802069486,-0.1517323775386478,0,0,0,0,0,0.5898416343670507,Other
2025-04-15,SHOP003,33,734000,22242.424242424244,37,1.121212121212121,1,Tuesday,1,0,4,28.0,710000.0,29.428571428571427,3.644957377764288,3.571428571428573,0.9798269832697468,0.1785714221938777,734000,710000.0,749428.5714285715,125597.05031416648,-15428.571428571478,-0.1228418294048773,0.0338028169013608,0,0,0,0,0,0.9798269832697468,Other
2025-04-16,SHOP003,36,940000,26111.11111111111,44,1.2222222222222223,2,Wednesday,2,0,4,33.0,734000.0,30.142857142857142,3.804758924845888,5.857142857142858,1.5394250814340409,0.09090908815427,940000,734000.0,756571.4285714285,122642.91954404024,183428.57142857148,1.495631155137398,0.2806539509532961,0,0,0,0,0,1.5394250814340409,Other
2025-04-17,SHOP003,26,537000,20653.846153846152,29,1.1153846153846154,1,Thursday,3,0,4,36.0,940000.0,30.714285714285715,4.386125310350714,-4.714285714285715,-1.0748175909026116,-0.2777777700617286,537000,940000.0,780571.4285714285,141199.45366142856,-243571.4285714285,-1.7250167918761563,-0.428723404254863,0,0,0,0,0,1.7250167918761563,Other
2025-04-18,SHOP003,27,716000,26518.51851851852,34,1.2592592592592593,0,Friday,4,0,4,26.0,537000.0,29.857142857142858,4.67006678855108,-2.8571428571428577,-0.6117990116004944,0.0384615369822485,716000,537000.0,718142.8571428572,137994.47884055512,-2142.8571428571595,-0.0155285715837775,0.3333333333327126,0,0,0,0,0,0.6117990116004944,Other
2025-04-19,SHOP003,26,633000,24346.153846153848,30,1.1538461538461535,2,Saturday,5,1,4,27.0,716000.0,29.571428571428573,4.790864322059743,-3.571428571428573,-0.7454662845527671,-0.0370370356652949,633000,716000.0,723571.4285714285,136895.16322458562,-90571.42857142852,-0.6616116043645637,-0.1159217877093353,0,0,0,0,0,0.7454662845527671,Other
2025-04-20,SHOP003,28,703000,25107.14285714286,34,1.2142857142857142,1,Sunday,6,1,4,26.0,633000.0,30.0,4.203173404306637,-2.0,-0.4758308382233127,0.0769230739644971,703000,633000.0,729571.4285714285,130905.63667881508,-26571.42857142852,-0.2029815464434136,0.1105845181672818,0,0,0,0,0,0.4758308382233127,Other
2025-04-21,SHOP003,39,930000,23846.153846153848,46,1.1794871794871795,2,Monday,0,0,4,28.0,703000.0,29.142857142857142,3.848314411470022,9.857142857142858,2.561417608276946,0.3928571288265311,930000,703000.0,710428.5714285715,122077.64898191892,219571.4285714285,1.798621044890461,0.3229018492171793,1,0,0,0,1,2.561417608276946,Transaction spike
2025-04-22,SHOP003,27,650000,24074.07407407408,31,1.148148148148148,1,Tuesday,1,0,4,39.0,930000.0,30.714285714285715,5.282495802626426,-3.7142857142857153,-0.7031307075167551,-0.3076922998027616,650000,930000.0,741857.1428571428,147600.1677634878,-91857.14285714284,-0.6223376588820072,-0.3010752688168805,0,0,0,0,0,0.7031307075167551,Other
2025-04-23,SHOP003,35,929000,26542.85714285714,42,1.2,1,Wednesday,2,0,4,27.0,650000.0,29.857142857142858,5.336308693862684,5.142857142857142,0.9637478778212532,0.2962962853223598,929000,650000.0,729857.1428571428,151703.03070080618,199142.8571428572,1.31271508698004,0.4292307692301089,0,0,0,0,0,1.31271508698004,Other
2025-04-24,SHOP003,23,527000,22913.043478260868,24,1.0434782608695652,0,Thursday,3,0,4,35.0,929000.0,29.714285714285715,5.154748157905734,-6.714285714285715,-1.3025436366749583,-0.3428571330612248,527000,929000.0,728285.7142857143,149199.77020281114,-201285.71428571432,-1.3491020395725295,-0.4327233584494804,0,0,0,0,0,1.3491020395725295,Other
2025-04-25,SHOP003,35,780000,22285.714285714286,43,1.2285714285714286,2,Friday,4,0,4,23.0,527000.0,29.285714285714285,5.61884583979954,5.714285714285715,1.0169854913663352,0.5217391077504736,780000,527000.0,726857.1428571428,151368.6763847673,53142.85714285716,0.3510822609522005,0.4800759013273623,0,0,0,0,0,1.0169854913663352,Other
2025-04-26,SHOP003,25,636000,25440.0,30,1.2,0,Saturday,5,1,4,35.0,780000.0,30.428571428571427,5.8837953413635615,-5.428571428571427,-0.9226307495397372,-0.2857142775510206,636000,780000.0,736000.0,152531.9638633169,-100000.0,-0.6556002916802007,-0.1846153846151479,0,0,0,0,0,0.9226307495397372,Other
2025-04-27,SHOP003,28,757000,27035.714285714286,34,1.2142857142857142,0,Sunday,6,1,4,25.0,636000.0,30.285714285714285,6.019808571549363,-2.2857142857142847,-0.379698769296118,0.1199999952000001,757000,636000.0,736428.5714285715,152198.17907677454,20571.42857142852,0.1351621201782995,0.1902515723267449,0,0,0,0,0,0.379698769296118,Other
2025-04-28,SHOP003,28,772000,27571.42857142857,34,1.2142857142857142,0,Monday,0,0,4,28.0,757000.0,30.285714285714285,6.019808571549363,-2.2857142857142847,-0.379698769296118,0.0,772000,757000.0,744142.8571428572,151588.7293209593,27857.14285714284,0.1837679026781539,0.0198150594451521,0,0,0,0,0,0.379698769296118,Other
2025-04-29,SHOP003,24,587000,24458.33333333333,29,1.2083333333333333,3,Tuesday,1,0,4,28.0,772000.0,28.714285714285715,4.6445052020029705,-4.714285714285715,-1.0150240971263322,-0.1428571377551022,587000,772000.0,721571.4285714285,129448.64765980604,-134571.42857142852,-1.0395738464881124,-0.2396373056991714,0,0,0,0,0,1.0395738464881124,Other
2025-04-30,SHOP003,29,637000,21965.51724137931,31,1.0689655172413792,0,Wednesday,2,0,4,24.0,587000.0,28.285714285714285,4.9569575922568365,0.7142857142857153,0.1440975753562852,0.2083333246527781,637000,587000.0,712571.4285714285,137211.34202737256,-75571.42857142852,-0.5507666309087033,0.0851788756386964,0,0,0,0,0,0.5507666309087033,Other
2025-05-01,SHOP003,55,1477000,26854.545454545456,66,1.2,1,Thursday,3,0,5,29.0,637000.0,27.428571428571427,4.035556254807815,27.571428571428573,6.832124247173295,0.8965516932223554,1477000,637000.0,670857.1428571428,99708.62311660804,806142.8571428572,8.084986352604606,1.3186813186792483,1,0,1,0,1,8.084986352604606,Transaction and revenue spike
2025-05-02,SHOP003,67,1587000,23686.567164179105,77,1.1492537313432836,2,Friday,4,0,5,55.0,1477000.0,32.0,10.739335795724852,35.0,3.259046686563821,0.2181818142148761,1587000,1477000.0,806571.4285714285,305476.05314921035,780428.5714285715,2.554794601345772,0.0744752877453795,1,0,1,0,1,3.259046686563821,Transaction and revenue spike
2025-05-03,SHOP003,53,1193000,22509.43396226415,60,1.1320754716981132,2,Saturday,5,1,5,67.0,1587000.0,36.57142857142857,17.135315801555894,16.42857142857143,0.9587550448486432,-0.2089552207618623,1193000,1587000.0,921857.1428571428,423324.3156144898,271142.8571428572,0.6405085820516373,-0.2482671707622884,0,0,0,0,0,0.9587550448486432,Other
2025-05-04,SHOP003,58,1484000,25586.206896551725,69,1.1896551724137931,2,Sunday,6,1,5,53.0,1193000.0,40.57142857142857,17.251638983558944,17.42857142857143,1.0102559203172048,0.0943396208615166,1484000,1193000.0,1001428.5714285716,412856.656780073,482571.4285714285,1.168859507640986,0.243922883486803,0,0,0,0,0,1.168859507640986,Other
2025-05-05,SHOP003,68,1810000,26617.647058823528,79,1.161764705882353,1,Monday,0,0,5,58.0,1484000.0,44.85714285714285,17.334249060060063,23.142857142857142,1.335094224594159,0.1724137901307967,1810000,1484000.0,1105285.7142857143,432112.9151374341,704714.2857142857,1.630856799289416,0.2196765498650811,0,0,0,0,0,1.630856799289416,Other
2025-05-06,SHOP003,56,1363000,24339.28571428572,65,1.1607142857142858,2,Tuesday,1,0,5,68.0,1810000.0,50.57142857142857,17.44378726898825,5.428571428571431,0.3112036986955638,-0.1764705856401384,1363000,1810000.0,1253571.4285714286,474684.4064368299,109428.57142857136,0.230529105115871,-0.2469613259667143,0,0,0,0,0,0.3112036986955638,Other
2025-05-07,SHOP003,64,1581000,24703.125,76,1.1875,3,Wednesday,2,0,5,56.0,1363000.0,55.142857142857146,12.928374110570092,8.857142857142854,0.685093275944736,0.1428571403061225,1581000,1363000.0,1364428.5714285714,372733.978928161,216571.42857142864,0.58103484204371,0.1599413059426559,0,0,0,0,0,0.685093275944736,Other
2025-05-08,SHOP003,47,1203000,25595.744680851065,55,1.1702127659574468,0,Thursday,3,0,5,64.0,1581000.0,60.142857142857146,6.09449400220056,-13.142857142857146,-2.1565129084709413,-0.2656249958496094,1203000,1581000.0,1499285.7142857143,193231.04847626784,-296285.7142857143,-1.5333235348074514,-0.2390891840605698,0,0,0,0,0,2.1565129084709413,Other
2025-05-09,SHOP003,62,1410000,22741.93548387097,69,1.1129032258064515,4,Friday,4,0,5,47.0,1203000.0,59.0,7.745966692414934,3.0,0.3872982846207431,0.31914892937981,1410000,1203000.0,1460142.857142857,223827.63351250716,-50142.85714285704,-0.2240244260985367,0.1720698254362659,0,0,0,0,0,0.3872982846207431,Other
2025-05-10,SHOP003,64,1704000,26625.0,79,1.234375,1,Saturday,5,1,5,62.0,1410000.0,58.285714285714285,7.087883692478091,5.714285714285715,0.8062046664429958,0.0322580639958376,1704000,1410000.0,1434857.142857143,217001.86525421668,269142.85714285704,1.240279003253346,0.2085106382977244,0,0,0,0,0,1.240279003253346,Other
2025-05-11,SHOP003,61,1303000,21360.65573770492,68,1.1147540983606556,3,Sunday,6,1,5,64.0,1704000.0,59.85714285714285,6.938505396903473,1.142857142857146,0.1647122705496361,-0.0468749992675781,1303000,1704000.0,1507857.142857143,207837.6197671535,-204857.14285714296,-0.9856595888928322,-0.2353286384975144,0,0,0,0,0,0.9856595888928322,Other
2025-05-12,SHOP003,40,1026000,25650.0,46,1.15,0,Monday,0,0,5,61.0,1303000.0,60.285714285714285,6.897204402613425,-20.285714285714285,-2.9411497993126043,-0.3442622894383231,1026000,1303000.0,1482000.0,222072.0603768058,-456000.0,-2.0533875320660253,-0.2125863392170279,0,1,0,0,1,2.9411497993126043,Transaction drop
2025-05-13,SHOP003,40,883000,22075.0,46,1.15,2,Tuesday,1,0,5,40.0,1026000.0,56.285714285714285,9.357960705807132,-16.285714285714285,-1.7403057201664012,0.0,883000,1026000.0,1370000.0,226730.38320142805,-487000.0,-2.147925624794625,-0.1393762183234509,0,0,0,0,0,2.147925624794625,Other
2025-05-14,SHOP003,54,1182000,21888.88888888889,60,1.1111111111111112,4,Wednesday,2,0,5,40.0,883000.0,54.0,11.210114480533578,0.0,0.0,0.3499999912500002,1182000,883000.0,1301428.5714285714,292302.8436073658,-119428.57142857136,-0.4085782059259901,0.3386183465454829,0,0,0,0,0,0.4085782059259901,Other
2025-05-15,SHOP003,50,1189000,23780.0,54,1.08,2,Thursday,3,0,5,54.0,1182000.0,52.57142857142857,10.325649985305995,-2.5714285714285694,-0.249033070659454,-0.0740740727023319,1189000,1182000.0,1244428.5714285714,266460.0389945032,-55428.57142857136,-0.208018326641117,0.0059221658206379,0,0,0,0,0,0.249033070659454,Other
2025-05-16,SHOP003,53,1313000,24773.584905660377,62,1.169811320754717,1,Friday,4,0,5,50.0,1189000.0,53.0,10.11599393699578,0.0,0.0,0.0599999988,1313000,1189000.0,1242428.5714285714,266875.037638003,70571.42857142864,0.2644362290147545,0.1042893187551688,0,0,0,0,0,0.2644362290147545,Other
2025-05-17,SHOP003,40,915000,22875.0,43,1.075,0,Saturday,5,1,5,53.0,1313000.0,51.71428571428572,9.32227235735816,-11.714285714285715,-1.256591098032919,-0.2452830142399431,915000,1313000.0,1228571.4285714286,259129.8626447471,-313571.42857142864,-1.2100937551921904,-0.3031226199540722,0,0,0,0,0,1.256591098032919,Other
2025-05-18,SHOP003,52,1297000,24942.30769230769,61,1.1730769230769231,2,Sunday,6,1,5,40.0,915000.0,48.285714285714285,8.420496535523565,3.7142857142857153,0.4411005048830254,0.2999999925000002,1297000,915000.0,1115857.142857143,176187.80564256632,181142.85714285704,1.0281236915414846,0.4174863387973579,0,0,0,0,0,1.0281236915414846,Other
2025-05-19,SHOP003,75,1844000,24586.666666666668,87,1.16,3,Monday,0,0,5,52.0,1297000.0,47.0,6.658328118479584,28.0,4.205259232723801,0.4423076838017753,1844000,1297000.0,1115000.0,175137.0891616047,729000.0,4.16245355844167,0.4217424826519493,1,0,1,0,1,4.205259232723801,Transaction and revenue spike
2025-05-20,SHOP003,55,1516000,27563.636363636364,70,1.2727272727272727,1,Tuesday,1,0,5,75.0,1844000.0,52.0,11.733143937865451,3.0,0.2556859235854435,-0.2666666631111111,1516000,1844000.0,1231857.142857143,319366.2623443644,284142.85714285704,0.8897084339972751,-0.1778741865508796,0,0,0,0,0,0.8897084339972751,Other
2025-05-21,SHOP003,61,1448000,23737.70491803279,69,1.1311475409836065,3,Wednesday,2,0,5,55.0,1516000.0,54.142857142857146,10.479003951212432,6.857142857142854,0.6543696552361563,0.109090907107438,1448000,1516000.0,1322285.7142857143,292621.3220106114,125714.28571428568,0.429614236071619,-0.0448548812664611,0,0,0,0,0,0.6543696552361563,Other
2025-05-22,SHOP003,62,1505000,24274.1935483871,73,1.1774193548387095,5,Thursday,3,0,5,61.0,1448000.0,55.142857142857146,10.79241356121013,6.857142857142854,0.6353668883132653,0.0163934423542058,1505000,1448000.0,1360285.7142857143,288611.45408415666,144714.28571428568,0.5014156010301198,0.0393646408839507,0,0,0,0,0,0.6353668883132653,Other
2025-05-23,SHOP003,54,1360000,25185.185185185182,62,1.148148148148148,1,Friday,4,0,5,62.0,1505000.0,56.85714285714285,10.792413561210124,-2.857142857142854,-0.2647362034638605,-0.1290322559833507,1360000,1505000.0,1405428.5714285714,281992.2322469519,-45428.57142857136,-0.1610986624221146,-0.0963455149501021,0,0,0,0,0,0.2647362034638605,Other
2025-05-24,SHOP003,60,1725000,28750.0,76,1.2666666666666666,0,Saturday,5,1,5,54.0,1360000.0,57.0,10.739335795724754,3.0,0.27934685884833,0.1111111090534979,1725000,1360000.0,1412142.857142857,279977.03987495595,312857.14285714296,1.1174385692332292,0.2683823529409791,0,0,0,0,0,1.1174385692332292,Other
2025-05-25,SHOP003,65,1488000,22892.30769230769,74,1.1384615384615384,2,Sunday,6,1,5,60.0,1725000.0,59.85714285714285,7.690439333539964,5.142857142857146,0.6687337681339051,0.0833333319444444,1488000,1725000.0,1527857.142857143,194646.19918493816,-39857.14285714296,-0.2047671263237405,-0.1373913043477464,0,0,0,0,0,0.6687337681339051,Other
2025-05-26,SHOP003,54,1287000,23833.33333333333,59,1.0925925925925926,0,Monday,0,0,5,65.0,1488000.0,61.71428571428572,7.016986193380784,-7.714285714285715,-1.099372921980348,-0.1692307666272189,1287000,1488000.0,1555142.857142857,168525.39726643363,-268142.85714285704,-1.5911124464957649,-0.1350806451611995,0,0,0,0,0,1.5911124464957649,Other
2025-05-27,SHOP003,68,1722000,25323.529411764703,79,1.161764705882353,1,Tuesday,1,0,5,54.0,1287000.0,58.71428571428572,4.386125310350447,9.285714285714285,2.117064951778,0.2592592544581619,1722000,1287000.0,1475571.4285714286,138170.0125966274,246428.57142857136,1.7835170366974615,0.3379953379950753,0,0,0,0,0,2.117064951778,Other
2025-05-28,SHOP003,45,1091000,24244.444444444445,51,1.1333333333333333,1,Wednesday,2,0,5,68.0,1722000.0,60.57142857142857,5.223572942509341,-15.57142857142857,-2.98099131797649,-0.3382352891435987,1091000,1722000.0,1505000.0,167120.71485406323,-414000.0,-2.4772512513427483,-0.3664343786292878,0,1,0,0,1,2.98099131797649,Transaction drop
2025-05-29,SHOP003,54,1162000,21518.51851851852,59,1.0925925925925926,2,Thursday,3,0,5,45.0,1091000.0,58.285714285714285,7.846746368491224,-4.285714285714285,-0.546177171820729,0.1999999955555556,1162000,1091000.0,1454000.0,230042.0251461309,-292000.0,-1.2693332873123588,0.0650779101740925,0,0,0,0,0,1.2693332873123588,Other
2025-05-30,SHOP003,44,996000,22636.36363636364,48,1.0909090909090908,2,Friday,4,0,5,54.0,1162000.0,57.142857142857146,7.798046153333894,-13.142857142857146,-1.6854036509946195,-0.18518518175583,996000,1162000.0,1405000.0,252775.262502748,-409000.0,-1.6180380783658983,-0.1428571428570199,0,0,0,0,0,1.6854036509946195,Other
2025-05-31,SHOP003,48,1199000,24979.166666666668,56,1.1666666666666667,1,Saturday,5,1,5,44.0,996000.0,55.71428571428572,9.250482612892716,-7.714285714285715,-0.8339332338834752,0.0909090888429752,1199000,996000.0,1353000.0,297125.1139391169,-154000.0,-0.5183001798731743,0.203815261043972,0,0,0,0,0,0.8339332338834752,Other
2025-06-01,SHOP003,88,2216000,25181.81818181818,105,1.193181818181818,1,Sunday,6,1,6,48.0,1199000.0,54.0,9.433981132056712,34.0,3.603992409999152,0.8333333159722226,2216000,1199000.0,1277857.142857143,250168.89532968737,938142.857142857,3.750037972957297,0.8482068390318197,1,0,1,0,1,3.750037972957297,Transaction and revenue spike
2025-06-02,SHOP003,79,1932000,24455.69620253165,93,1.1772151898734178,2,Monday,0,0,6,88.0,2216000.0,57.285714285714285,15.776715814920532,21.714285714285715,1.376350096729241,-0.1022727261105372,1932000,2216000.0,1381857.142857143,435076.0196300673,550142.857142857,1.264475246439377,-0.1281588447652851,0,0,0,0,0,1.376350096729241,Other
2025-06-03,SHOP003,74,1669000,22554.054054054053,85,1.148648648648649,7,Tuesday,1,0,6,79.0,1932000.0,60.85714285714285,17.62979080447426,13.142857142857146,0.7454913415098653,-0.0632911384393526,1669000,1932000.0,1474000.0,477837.8386021767,195000.0,0.4080882346404947,-0.1361283643891634,0,0,0,0,0,0.7454913415098653,Other
2025-06-04,SHOP003,86,2223000,25848.837209302324,101,1.1744186046511629,1,Wednesday,2,0,6,74.0,1669000.0,61.71428571428572,18.172454298693296,24.285714285714285,1.3364024776256054,0.1621621599707816,2223000,1669000.0,1466428.5714285714,473654.8874243273,756571.4285714286,1.597305229307285,0.3319352905929706,0,0,0,0,0,1.597305229307285,Other
2025-06-05,SHOP003,67,1482000,22119.402985074623,73,1.0895522388059702,4,Thursday,3,0,6,86.0,2223000.0,67.57142857142857,18.491954492491637,-0.5714285714285694,-0.0309014680281157,-0.2209302299891833,1482000,2223000.0,1628142.857142857,515507.332172695,-146142.85714285704,-0.283493265802116,-0.3333333333331834,0,0,0,0,0,0.283493265802116,Other
2025-06-06,SHOP003,73,1736000,23780.82191780821,85,1.1643835616438356,4,Friday,4,0,6,67.0,1482000.0,69.42857142857143,17.52956685961506,3.5714285714285694,0.2037373995771163,0.0895522374693695,1736000,1482000.0,1673857.142857143,480265.00621060864,62142.85714285704,0.129392848404775,0.171390013495161,0,0,0,0,0,0.2037373995771163,Other
2025-06-07,SHOP003,75,1901000,25346.666666666668,88,1.1733333333333331,6,Saturday,5,1,6,73.0,1736000.0,73.57142857142857,13.47661113258995,1.4285714285714306,0.1060037503874415,0.0273972598986676,1901000,1736000.0,1779571.4285714286,376401.7610403616,121428.57142857136,0.3226036219719704,0.095046082949254,0,0,0,0,0,0.3226036219719704,Other
2025-06-08,SHOP003,74,1934000,26135.135135135137,85,1.148648648648649,1,Sunday,6,1,6,75.0,1901000.0,77.42857142857143,7.457817885886377,-3.4285714285714306,-0.4597284381710937,-0.0133333331555555,1934000,1901000.0,1879857.142857143,276089.0125614248,54142.85714285704,0.1961065260813851,0.0173592845870503,0,0,0,0,0,0.4597284381710937,Other
2025-06-09,SHOP003,79,1820000,23037.974683544304,93,1.1772151898734178,2,Monday,0,0,6,74.0,1934000.0,75.42857142857143,5.855400437691155,3.5714285714285694,0.6099374414261887,0.0675675666544923,1820000,1934000.0,1839571.4285714289,236618.4390834439,-19571.42857142864,-0.0827130322013662,-0.0589451913133097,0,0,0,0,0,0.6099374414261887,Other
2025-06-10,SHOP003,79,1931000,24443.037974683542,93,1.1772151898734178,2,Tuesday,1,0,6,79.0,1820000.0,75.42857142857143,5.855400437691155,3.5714285714285694,0.6099374414261887,0.0,1931000,1820000.0,1823571.4285714289,233087.1490400507,107428.57142857136,0.4608944417165243,0.0609890109889774,0,0,0,0,0,0.6099374414261887,Other
2025-06-11,SHOP003,67,1437000,21447.76119402985,73,1.0895522388059702,3,Wednesday,2,0,6,79.0,1931000.0,76.14285714285714,5.95618925792237,-9.14285714285714,-1.535017644994829,-0.1518987322544464,1437000,1931000.0,1861000.0,225025.92443242267,-424000.0,-1.8842273443273725,-0.2558259968926691,0,0,0,0,0,1.8842273443273725,Other
